STPUMA	SERIALNO	SPORDER	ADJINC	PWGTP	SEX	RACE	AGE	COW	JWMNP	JWRIP	JWTR	MAR	REL	RETP	SCH	SCHG	SCHL	WAGP	WKHP	WKL	ESR	HISP	INDP	JWAP	JWDP	MSP	PAOC	OCCP	PINCP	POVPIP	POWPUMA	TYPE	IN_CMA
1703102	7170913992	1	1051849	41	1	8	24	6	5	1	1	5	0	0	1	0	9	0	40	1	1	2	6170	95	55	6	0	9130	10000	63	3100	1	1
1703102	7170913992	2	1051849	135	1	8	51	0	0	0	0	1	4	0	1	0	4	0	0	3	6	2	0	0	0	1	0	0	0	63	0	1	1
1703102	7170913992	3	1051849	135	2	8	44	0	0	0	0	1	4	0	1	0	4	0	0	3	6	2	0	0	0	1	4	0	0	63	0	1	1
1703102	7170917467	1	1051849	57	1	2	41	1	0	0	0	1	0	0	1	0	9	50000	40	1	3	1	3570	0	0	1	0	7750	51200	421	0	1	1
1703102	7170917467	2	1051849	24	2	2	29	1	25	1	1	1	1	0	1	0	13	14400	30	1	1	1	7380	75	31	1	4	1540	18000	421	3200	1	1
1703102	7170917467	3	1051849	40	1	2	10	0	0	0	0	5	7	0	2	3	2	0	0	0	0	1	0	0	0	0	0	0	0	421	0	1	1
1703102	7170927616	1	1051849	28	1	1	54	1	45	1	1	1	0	0	1	0	6	53000	60	1	1	1	8660	79	31	1	0	4000	53000	501	3490	1	1
1703102	7170927616	2	1051849	31	2	1	48	1	45	1	1	1	1	0	1	0	9	40900	40	1	1	1	3380	76	28	1	4	8740	40900	501	3200	1	1
1703102	7170927616	3	1051849	49	1	1	74	0	0	0	0	2	6	21700	1	0	9	0	0	3	6	1	0	0	0	3	0	0	34000	501	0	1	1
1703102	7170927671	1	1051849	38	1	1	49	1	0	0	0	1	0	0	1	0	9	2500	8	1	3	1	770	0	0	1	0	6230	2500	267	0	1	1
1703102	7170927671	2	1051849	42	2	1	48	1	10	1	1	1	1	0	1	0	9	18000	36	1	1	1	1990	95	54	1	4	8710	18000	267	3100	1	1
1703102	7170927671	3	1051849	35	1	1	18	1	8	1	1	5	2	0	3	5	9	22100	40	1	1	1	6390	181	110	6	0	9600	22100	267	3100	1	1
1703102	7170929221	1	1051849	32	2	1	42	1	10	1	1	1	0	0	1	0	12	18000	40	1	1	1	4680	114	73	1	4	5610	18000	349	3100	1	1
1703102	7170929221	2	1051849	26	1	1	41	1	35	1	1	1	1	0	1	0	10	30000	45	1	1	1	3180	68	22	1	0	8220	30000	349	3200	1	1
1703102	7170929548	1	1051849	18	2	1	93	0	0	0	0	2	0	24200	1	0	9	0	0	3	6	1	0	0	0	3	4	0	37800	387	0	1	1
1703102	7170931018	1	1051849	20	1	1	45	1	45	1	1	1	0	0	1	0	9	55000	40	1	1	1	6290	55	13	1	0	7220	55000	283	3500	1	1
1703102	7170931018	2	1051849	21	2	1	44	3	20	1	1	1	1	0	1	0	12	2000	20	1	1	1	7860	86	43	1	2	2540	3000	283	3100	1	1
1703102	7170931018	3	1051849	23	2	1	13	0	0	0	0	5	2	0	3	4	4	0	0	0	0	1	0	0	0	0	0	0	0	283	0	1	1
1703102	7170931018	4	1051849	19	1	1	10	0	0	0	0	5	2	0	3	4	2	0	0	0	0	1	0	0	0	0	0	0	0	283	0	1	1
1703102	7170938241	1	1051849	77	1	7	24	1	10	1	1	5	0	0	1	0	11	36000	50	1	1	1	1870	282	150	6	0	8930	36000	258	3100	1	1
1703102	7170938241	2	1051849	58	2	7	1	0	0	0	0	5	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	258	0	1	1
1703102	7170938241	3	1051849	69	2	1	23	1	15	1	1	5	10	0	1	0	9	16000	40	1	1	1	8290	93	51	6	4	4610	16000	152	3100	1	1
1703102	7170939198	1	1051849	43	1	1	60	1	4	1	1	5	0	0	1	0	10	70000	60	1	1	1	8970	211	125	6	0	4500	70000	501	3500	1	1
1703102	7170942599	1	1051849	27	2	1	62	6	30	1	1	3	0	8800	1	0	9	0	40	1	1	1	9290	91	46	4	4	4600	31300	293	3100	1	1
1703102	7170956724	1	1051849	7	1	1	65	1	0	0	0	1	0	12000	1	0	6	0	0	2	6	1	770	0	0	1	0	6260	24000	496	0	1	1
1703102	7170956724	2	1051849	8	2	1	55	1	0	0	0	1	1	0	1	0	9	37000	40	1	2	1	5380	0	0	1	4	4760	37000	496	0	1	1
1703102	7170957114	1	1051849	23	1	1	48	1	0	0	0	1	0	25600	1	0	9	0	0	2	6	1	770	0	0	1	0	6230	26600	275	0	1	1
1703102	7170957114	2	1051849	23	2	1	54	0	0	0	0	1	1	0	1	0	9	0	0	3	6	1	0	0	0	1	4	0	0	275	0	1	1
1703102	7170957114	3	1051849	36	1	1	34	1	20	1	1	5	2	0	1	0	9	17100	40	1	1	1	8980	110	67	6	0	4510	17100	275	3100	1	1
1703102	7170960387	1	1051849	41	1	1	68	0	0	0	0	1	0	0	1	0	11	0	0	3	6	1	0	0	0	1	0	0	39500	385	0	1	1
1703102	7170960387	2	1051849	37	2	1	64	0	0	0	0	1	1	0	1	0	9	0	0	3	6	1	0	0	0	1	4	0	8200	385	0	1	1
1703102	7170963297	1	1051849	41	2	1	74	1	15	1	1	2	0	4500	1	0	9	12400	25	1	1	1	5280	181	109	3	4	4760	37100	379	3100	1	1
1703102	7170963396	1	1051849	52	2	8	28	1	0	0	0	5	0	0	1	0	3	1200	40	1	2	2	8680	0	0	6	3	4140	1200	5	0	1	1
1703102	7170963396	2	1051849	79	1	8	7	0	0	0	0	5	2	0	2	2	1	0	0	0	0	2	0	0	0	0	0	0	0	5	0	1	1
1703102	7170963396	3	1051849	64	2	8	4	0	0	0	0	5	2	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	5	0	1	1
1703102	7170963396	4	1051849	62	1	8	3	0	0	0	0	5	2	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	5	0	1	1
1703102	7170963396	5	1051849	64	2	8	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	5	0	1	1
1703102	7170965357	1	1051849	33	1	1	65	1	0	0	0	1	0	0	1	0	9	0	0	2	6	1	2870	0	0	1	0	6520	16900	344	0	1	1
1703102	7170965357	2	1051849	29	2	1	65	7	0	0	11	1	1	0	1	0	9	30100	20	1	1	1	5790	0	0	1	4	4760	38000	344	3100	1	1
1703102	7170965357	3	1051849	48	2	1	16	2	0	0	0	5	5	0	3	5	6	2100	26	1	6	1	8590	0	0	6	4	3950	2100	344	0	1	1
1703102	7170968414	1	1051849	29	1	1	44	1	25	1	1	1	0	0	1	0	11	60000	50	1	1	1	1990	63	19	1	0	8240	60000	501	4400	1	1
1703102	7170968414	2	1051849	28	2	1	40	1	183	2	1	1	1	0	1	0	9	46000	40	1	1	1	7070	118	43	1	2	5700	46000	501	3200	1	1
1703102	7170968414	3	1051849	35	1	1	16	1	0	0	0	5	2	0	2	5	6	900	12	1	3	1	5580	0	0	6	0	4760	900	501	0	1	1
1703102	7170968414	4	1051849	29	2	1	14	0	0	0	0	5	2	0	2	4	4	0	0	0	0	1	0	0	0	0	0	0	0	501	0	1	1
1703102	7170970067	1	1051849	23	1	1	68	0	0	0	0	1	0	0	1	0	5	0	0	3	6	1	0	0	0	1	0	0	43300	458	0	1	1
1703102	7170970067	2	1051849	22	2	1	66	0	0	0	0	1	1	0	1	0	13	0	0	3	6	1	0	0	0	1	4	0	12700	458	0	1	1
1703102	7170972361	1	1051849	19	1	1	87	0	0	0	0	1	0	10800	1	0	13	0	0	3	6	1	0	0	0	1	0	0	24000	221	0	1	1
1703102	7170972361	2	1051849	19	2	1	88	0	0	0	0	1	1	0	1	0	9	0	0	3	6	1	0	0	0	1	4	0	3600	221	0	1	1
1703102	7170974803	1	1051849	8	1	1	57	1	20	1	1	3	0	0	1	0	9	35700	40	1	1	1	2570	74	31	4	0	9130	45200	423	3100	1	1
1703102	7170974803	2	1051849	12	1	1	32	1	45	1	1	1	8	0	1	0	9	43000	40	1	1	1	6380	169	100	2	0	5510	43000	402	3200	1	1
1703102	7170974803	3	1051849	11	2	1	31	1	0	0	0	1	8	0	1	0	9	0	0	2	6	1	6570	0	0	2	4	4420	0	0	0	1	1
1703102	7170974803	4	1051849	8	2	1	8	0	0	0	0	5	8	0	2	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1
1703102	7170974803	5	1051849	9	1	1	2	0	0	0	0	5	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1
1703102	7170974803	6	1051849	8	1	1	2	0	0	0	0	5	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1
1703102	7170974803	7	1051849	8	1	1	0	0	0	0	0	5	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1
1703102	7170978124	1	1051849	27	2	1	93	6	0	0	11	1	0	13400	1	0	13	60	1	1	1	1	7890	0	0	2	4	2340	19570	202	3100	1	1
1703102	7170982888	1	1051849	34	2	2	43	2	25	1	1	5	0	0	1	0	9	30000	40	1	1	1	1990	63	19	6	4	4840	30000	201	3200	1	1
1703102	7170982888	2	1051849	40	2	2	18	2	10	1	1	5	2	0	2	5	7	6000	30	1	1	1	8680	189	113	6	4	4720	6000	201	3100	1	1
1703102	7170982888	3	1051849	60	1	2	50	2	0	0	0	3	3	0	1	0	9	0	0	2	6	1	7680	0	0	4	0	3920	0	201	0	1	1
1703102	7170982888	4	1051849	68	2	2	47	0	0	0	0	5	3	0	1	0	9	0	0	3	6	1	0	0	0	6	4	0	6000	201	0	1	1
1703102	7170987966	1	1051849	4	2	1	84	0	0	0	0	2	0	0	1	0	13	0	0	3	6	1	0	0	0	3	4	0	6000	62	0	1	1
1703102	7170988835	1	1051849	21	2	1	34	1	40	1	1	5	0	0	1	0	13	58000	38	1	1	1	8190	80	33	6	4	3130	58000	501	3200	1	1
1703102	7170990142	1	1051849	39	2	1	57	2	0	0	0	3	0	0	1	0	11	90000	40	1	2	1	9190	0	0	4	4	420	90000	501	0	1	1
1703102	7170990142	2	1051849	75	1	1	55	6	0	0	0	3	3	0	1	0	9	0	0	2	6	1	1190	0	0	4	0	4220	10000	501	0	1	1
1703102	7170993905	1	1051849	54	1	1	28	1	4	0	10	1	0	0	1	0	13	58000	30	1	1	1	6990	82	43	1	0	800	58000	449	100	1	1
1703102	7170993905	2	1051849	53	2	1	26	2	10	1	1	1	1	0	1	0	13	2800	8	1	1	1	7860	93	52	1	4	2300	2800	449	3100	1	1
1703102	7170994626	1	1051849	131	2	2	45	4	45	1	1	4	0	0	1	0	9	32000	42	1	1	1	7870	85	37	5	4	5000	32000	302	3100	1	1
1703102	7170995666	1	1051849	30	1	8	62	1	15	1	1	1	0	0	1	0	2	38000	40	1	1	2	170	91	49	1	0	6050	38000	330	3100	1	1
1703102	7170995666	2	1051849	38	2	8	59	1	0	0	0	1	1	7200	1	0	1	0	0	2	6	2	3990	0	0	1	4	8140	7200	330	0	1	1
1703102	7170996955	1	1051849	23	2	1	57	3	0	0	0	3	0	0	1	0	14	38000	38	1	2	1	7860	0	0	4	4	2320	45000	372	0	1	1
1703102	7170996955	2	1051849	35	2	1	80	0	0	0	0	2	4	0	1	0	9	0	0	3	6	1	0	0	0	3	4	0	6000	372	0	1	1
1703102	7171000698	1	1051849	32	1	1	46	1	0	0	0	1	0	0	1	0	12	19000	40	1	2	1	2880	0	0	1	0	8030	19000	201	0	1	1
1703102	7171000698	2	1051849	31	2	1	41	1	10	1	1	1	1	0	1	0	11	14000	30	1	1	1	7280	105	64	1	2	940	14000	201	3100	1	1
1703102	7171000698	3	1051849	30	1	1	7	0	0	0	0	5	2	0	3	3	2	0	0	0	0	1	0	0	0	0	0	0	0	201	0	1	1
1703102	7171001482	1	1051849	32	2	1	78	3	5	1	1	2	0	0	1	0	9	7200	15	1	1	1	9470	89	49	3	4	3940	30300	307	3100	1	1
1703102	7171001942	1	1051849	18	2	1	51	6	0	0	0	3	0	0	1	0	11	128000	50	1	6	1	6170	0	0	4	4	9130	143000	501	0	1	1
1703102	7171001942	2	1051849	21	2	1	49	0	0	0	0	3	10	0	1	0	11	0	0	3	6	1	0	0	0	4	4	0	0	0	0	1	1
1703102	7171002666	1	1051849	23	1	8	68	1	0	0	0	1	0	3000	1	0	9	0	0	2	6	2	770	0	0	1	0	6260	4700	38	0	1	1
1703102	7171002666	2	1051849	19	2	8	68	0	0	0	0	1	1	0	1	0	3	0	0	3	6	2	0	0	0	1	4	0	0	38	0	1	1
1703102	7171004191	1	1051849	30	1	4	69	0	0	0	0	4	0	7800	1	0	9	0	0	3	6	1	0	0	0	5	0	0	15700	162	0	1	1
1703102	7171007396	1	1051849	18	2	1	85	0	0	0	0	2	0	2700	1	0	4	0	0	3	6	1	0	0	0	3	4	0	5400	55	0	1	1
1703102	7171010978	1	1051849	44	1	1	55	0	0	0	0	1	0	0	1	0	13	0	0	3	6	1	0	0	0	1	0	0	12000	272	0	1	1
1703102	7171010978	2	1051849	42	2	1	55	3	15	1	1	1	1	0	1	0	13	30000	38	1	1	1	9480	103	61	1	4	3300	30000	272	3100	1	1
1703102	7171010978	3	1051849	53	1	1	20	8	0	0	0	5	2	0	3	6	11	1000	20	1	6	1	8590	0	0	6	0	4250	1100	272	0	1	1
1703102	7171014021	1	1051849	50	1	1	52	1	90	1	1	5	0	0	1	0	9	56000	40	1	1	1	770	94	37	6	0	6240	56000	501	3200	1	1
1703102	7171021445	1	1051849	31	2	1	66	0	0	0	0	3	0	0	1	0	9	0	0	3	6	1	0	0	0	4	4	0	9400	97	0	1	1
1703102	7171026856	1	1051849	27	1	1	79	0	0	0	0	2	0	0	1	0	7	0	0	3	6	1	0	0	0	3	0	0	23850	244	0	1	1
1703102	7171031299	1	1051849	13	2	7	69	0	0	0	0	2	0	0	1	0	2	0	0	3	6	1	0	0	0	3	4	0	9000	91	0	1	1
1703102	7171031417	1	1051849	100	1	1	52	7	10	1	1	5	0	0	1	0	11	50000	60	1	1	1	770	90	49	6	0	7310	50000	470	3100	1	1
1703102	7171035403	1	1051849	20	1	2	67	0	0	0	0	1	0	0	1	0	5	0	0	3	6	1	0	0	0	1	0	0	26200	378	0	1	1
1703102	7171035403	2	1051849	19	2	2	60	1	30	0	2	1	1	0	1	0	8	20000	40	1	1	1	2280	97	52	1	4	9620	20000	378	3500	1	1
1703102	7171044441	1	1051849	26	1	1	39	1	0	0	0	1	0	0	1	0	11	16000	60	1	3	1	6680	0	0	1	0	20	41200	333	0	1	1
1703102	7171044441	2	1051849	26	2	1	40	3	0	0	0	1	1	0	1	0	14	50000	40	1	2	1	7860	0	0	1	3	2310	50000	333	0	1	1
1703102	7171044441	3	1051849	25	1	1	12	0	0	0	0	5	2	0	3	4	3	0	0	0	0	1	0	0	0	0	0	0	0	333	0	1	1
1703102	7171044441	4	1051849	25	1	1	9	0	0	0	0	5	2	0	3	3	2	0	0	0	0	1	0	0	0	0	0	0	0	333	0	1	1
1703102	7171044441	5	1051849	28	2	1	6	0	0	0	0	5	2	0	3	2	2	0	0	0	0	1	0	0	0	0	0	0	0	333	0	1	1
1703102	7171044441	6	1051849	26	2	1	1	0	0	0	0	5	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	333	0	1	1
1703102	7171044702	1	1051849	37	1	1	40	1	60	1	1	1	0	0	1	0	13	50000	40	1	1	1	770	62	15	1	0	6240	50000	207	2300	1	1
1703102	7171044702	2	1051849	38	2	1	36	0	0	0	0	1	1	0	1	0	12	0	0	3	6	1	0	0	0	1	3	0	0	207	0	1	1
1703102	7171044702	3	1051849	36	1	1	8	0	0	0	0	5	2	0	2	3	2	0	0	0	0	1	0	0	0	0	0	0	0	207	0	1	1
1703102	7171044702	4	1051849	34	1	1	6	0	0	0	0	5	2	0	2	3	2	0	0	0	0	1	0	0	0	0	0	0	0	207	0	1	1
1703102	7171044702	5	1051849	40	1	1	4	0	0	0	0	5	2	0	3	1	2	0	0	0	0	1	0	0	0	0	0	0	0	207	0	1	1
1703102	7171044820	1	1051849	27	2	2	34	1	20	1	1	1	0	0	1	0	13	100000	40	1	1	1	8090	98	55	1	2	3150	106000	501	3100	1	1
1703102	7171044820	2	1051849	46	1	2	35	1	30	1	1	1	1	0	2	6	11	37000	44	1	1	1	3070	88	43	1	0	7750	37000	501	3200	1	1
1703102	7171044820	3	1051849	31	1	2	11	0	0	0	0	5	2	0	2	4	3	0	0	0	0	1	0	0	0	0	0	0	0	501	0	1	1
1703102	7171044820	4	1051849	33	1	2	6	0	0	0	0	5	2	0	3	2	2	0	0	0	0	1	0	0	0	0	0	0	0	501	0	1	1
1703102	7171047403	1	1051849	36	1	1	59	1	10	1	1	1	0	0	1	0	13	41600	40	1	1	1	5170	99	58	1	0	5120	41600	501	3100	1	1
1703102	7171047403	2	1051849	34	2	1	57	3	10	1	1	1	1	0	1	0	9	30300	40	1	1	1	9370	99	58	1	4	5860	30300	501	3100	1	1
1703102	7171047472	1	1051849	70	2	8	36	0	0	0	0	1	0	0	1	0	9	0	0	3	6	2	0	0	0	1	3	0	0	114	0	1	1
1703102	7171047472	2	1051849	71	1	8	40	1	20	1	1	1	1	0	1	0	3	28000	40	1	1	2	6390	74	31	1	0	9620	28000	114	3100	1	1
1703102	7171047472	3	1051849	77	1	8	12	0	0	0	0	5	2	0	2	4	3	0	0	0	0	2	0	0	0	0	0	0	0	114	0	1	1
1703102	7171047472	4	1051849	77	1	8	8	0	0	0	0	5	2	0	2	3	2	0	0	0	0	2	0	0	0	0	0	0	0	114	0	1	1
1703102	7171047472	5	1051849	64	2	8	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	114	0	1	1
1703102	7171049184	1	1051849	29	1	1	68	6	20	0	12	1	0	0	1	0	15	0	2	1	1	1	7270	50	13	1	0	2100	92500	501	3100	1	1
1703102	7171049184	2	1051849	25	2	1	71	0	0	0	0	1	1	2000	1	0	11	0	0	3	6	1	0	0	0	1	4	0	20600	501	0	1	1
1703102	7171051765	1	1051849	52	2	2	42	1	45	1	1	1	0	0	1	0	14	29000	40	1	1	1	6990	79	31	1	2	4710	29000	254	3100	1	1
1703102	7171051765	2	1051849	87	1	2	41	1	60	1	1	1	1	0	1	0	14	16000	40	1	1	1	6170	82	31	1	0	9130	16000	254	3490	1	1
1703102	7171051765	3	1051849	87	2	2	22	1	45	1	1	5	2	0	2	6	12	12000	40	1	1	1	7860	103	55	6	4	2300	12000	254	3100	1	1
1703102	7171051765	4	1051849	68	2	2	19	1	20	1	1	5	2	0	2	6	9	9000	15	1	1	1	4970	218	127	6	4	5620	9000	254	3100	1	1
1703102	7171051765	5	1051849	67	2	2	17	0	0	0	0	5	2	0	2	5	7	0	0	3	6	1	0	0	0	6	4	0	0	254	0	1	1
1703102	7171056702	1	1051849	10	2	1	46	1	5	2	1	5	0	0	1	0	9	40000	45	1	1	1	4190	83	43	6	4	5120	40000	378	3100	1	1
1703102	7171060634	1	1051849	43	1	8	37	1	20	1	1	1	0	0	1	0	3	19100	40	1	1	2	770	74	31	1	0	6260	19850	94	3100	1	1
1703102	7171060634	2	1051849	53	2	8	34	0	0	0	0	1	1	0	1	0	3	0	0	3	6	2	0	0	0	1	2	0	0	94	0	1	1
1703102	7171060634	3	1051849	51	2	8	13	0	0	0	0	5	2	0	2	4	3	0	0	0	0	2	0	0	0	0	0	0	0	94	0	1	1
1703102	7171060634	4	1051849	51	2	8	12	0	0	0	0	5	2	0	2	4	3	0	0	0	0	2	0	0	0	0	0	0	0	94	0	1	1
1703102	7171060924	1	1051849	5	1	2	79	0	0	0	0	1	0	0	1	0	5	0	0	3	6	1	0	0	0	1	0	0	6000	90	0	1	1
1703102	7171060924	2	1051849	5	2	2	76	0	0	0	0	1	1	0	1	0	11	0	0	3	6	1	0	0	0	1	4	0	5000	90	0	1	1
1703102	7171060954	1	1051849	28	2	1	52	6	5	1	1	2	0	0	1	0	9	0	50	1	1	1	7690	71	31	3	2	4230	22900	303	3100	1	1
1703102	7171060954	2	1051849	41	2	1	28	1	10	1	1	1	2	0	1	0	9	22000	50	1	1	1	4970	258	140	1	1	4720	22000	303	3100	1	1
1703102	7171060954	3	1051849	27	1	1	12	0	0	0	0	5	2	0	2	4	3	0	0	0	0	1	0	0	0	0	0	0	0	303	0	1	1
1703102	7171060954	4	1051849	31	1	1	2	0	0	0	0	5	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	303	0	1	1
1703102	7171060954	5	1051849	43	1	1	30	1	5	1	1	1	6	0	1	0	9	30000	40	1	1	1	7680	83	43	1	0	3920	30000	303	3100	1	1
1703102	7171063443	1	1051849	128	2	1	42	0	0	0	0	1	0	0	1	0	9	0	0	3	6	1	0	0	0	1	1	0	10600	325	0	1	1
1703102	7171063443	2	1051849	135	1	1	43	1	25	1	1	1	1	0	1	0	6	43000	40	1	1	1	3890	69	25	1	0	6230	43000	325	3100	1	1
1703102	7171063443	3	1051849	132	2	1	3	0	0	0	0	5	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	325	0	1	1
1703102	7171065052	1	1051849	21	1	6	61	4	10	1	1	1	0	0	1	0	11	63000	40	1	1	1	4570	102	61	1	0	1020	63000	501	3100	1	1
1703102	7171065052	2	1051849	20	2	6	55	3	20	1	1	1	1	0	1	0	14	39300	50	1	1	1	8090	92	49	1	4	3130	39300	501	3100	1	1
1703102	7171065068	1	1051849	21	2	2	51	4	30	0	2	3	0	0	1	0	7	4300	18	1	1	1	8290	100	55	4	4	4610	4300	40	3100	1	1
1703102	7171068054	1	1051849	41	2	1	77	0	0	0	0	1	0	0	1	0	15	0	0	3	6	1	0	0	0	1	4	0	7200	156	0	1	1
1703102	7171068054	2	1051849	44	1	1	85	0	0	0	0	1	1	0	1	0	13	0	0	3	6	1	0	0	0	1	0	0	12000	156	0	1	1
1703102	7171070205	1	1051849	33	1	1	64	1	45	1	1	1	0	0	1	0	8	24400	40	1	1	1	7680	172	101	1	0	3920	31900	319	3200	1	1
1703102	7171070205	2	1051849	31	2	1	62	0	0	0	0	1	1	0	1	0	7	0	0	3	6	1	0	0	0	1	4	0	11900	319	0	1	1
1703102	7171072598	1	1051849	19	1	1	93	0	0	0	0	2	0	0	1	0	4	0	0	3	6	1	0	0	0	3	0	0	41000	424	0	1	1
1703102	7171080407	1	1051849	12	2	1	62	0	0	0	0	3	0	6000	1	0	12	0	0	3	6	1	0	0	0	4	4	0	12000	113	0	1	1
1703102	7171084525	1	1051849	22	1	1	75	0	0	0	0	2	0	0	1	0	9	0	0	3	6	1	0	0	0	3	0	0	7000	72	0	1	1
1703102	7171090231	1	1051849	37	1	1	38	2	15	1	1	5	0	0	1	0	13	43000	50	1	1	1	9170	79	37	6	0	420	43000	406	3100	1	1
1703102	7171090483	1	1051849	23	1	1	74	8	0	0	0	1	0	0	1	0	14	0	0	2	6	1	4980	0	0	1	0	7810	11000	308	0	1	1
1703102	7171090483	2	1051849	22	2	1	57	2	60	1	1	1	1	0	1	0	14	40000	40	1	1	1	7860	96	45	1	2	2330	40000	308	3490	1	1
1703102	7171090483	3	1051849	32	1	1	15	0	0	0	0	5	2	0	3	5	5	0	0	0	0	1	0	0	0	6	0	0	0	308	0	1	1
1703102	7171095739	1	1051849	53	1	1	50	1	10	1	1	1	0	0	1	0	8	8000	40	1	1	1	4770	105	64	1	0	4760	8000	288	3100	1	1
1703102	7171095739	2	1051849	60	2	1	49	3	10	1	1	1	1	0	1	0	11	20000	40	1	1	1	6770	105	64	1	4	2430	20000	288	3100	1	1
1703102	7171095739	3	1051849	75	2	1	24	3	20	1	1	5	2	0	1	0	13	18000	25	1	1	1	9490	92	49	6	4	1000	18020	288	3100	1	1
1703102	7171099584	1	1051849	40	2	2	40	1	20	2	1	3	0	0	2	6	12	45000	40	1	1	1	8270	176	106	4	4	3500	45000	352	3100	1	1
1703102	7171099584	2	1051849	52	1	2	19	1	10	2	1	5	2	0	1	0	8	3600	20	1	1	1	5390	108	67	6	0	4760	3600	352	3100	1	1
1703102	7171101255	1	1051849	42	1	1	28	3	0	0	0	5	0	0	1	0	9	0	0	2	6	1	7860	0	0	6	0	2540	7200	67	0	1	1
1703102	7171102156	1	1051849	98	1	8	25	1	40	1	1	5	0	0	1	0	10	21000	40	1	1	2	5480	117	70	6	0	4700	21000	197	3200	1	1
1703102	7171107759	1	1051849	25	1	1	82	0	0	0	0	1	0	10800	1	0	9	0	0	3	6	1	0	0	0	1	0	0	22800	222	0	1	1
1703102	7171107759	2	1051849	25	2	1	79	0	0	0	0	1	1	0	1	0	9	0	0	3	6	1	0	0	0	1	4	0	4800	222	0	1	1
1703102	7171110058	1	1051849	132	2	8	57	0	0	0	0	1	0	0	1	0	3	0	0	3	6	2	0	0	0	1	4	0	0	225	0	1	1
1703102	7171110058	2	1051849	105	1	8	58	1	30	1	1	1	1	0	1	0	9	31200	40	1	1	2	4390	94	49	1	0	8450	31200	225	3100	1	1
1703102	7171114068	1	1051849	42	2	1	60	2	10	1	1	3	0	0	1	0	11	31000	40	1	1	1	9170	90	49	4	4	5110	31004	290	3100	1	1
1703102	7171124935	1	1051849	69	1	8	31	1	0	0	0	1	0	0	1	0	9	20000	32	1	3	2	770	0	0	1	0	6230	20000	120	0	1	1
1703102	7171124935	2	1051849	64	2	8	30	0	0	0	0	1	1	0	1	0	9	0	0	3	6	2	0	0	0	1	1	0	0	120	0	1	1
1703102	7171124935	3	1051849	45	1	8	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	120	0	1	1
1703102	7171125432	1	1051849	19	1	8	44	1	0	0	0	1	0	0	1	0	2	49000	40	1	3	2	770	0	0	1	0	6260	51500	213	0	1	1
1703102	7171125432	2	1051849	19	2	8	40	6	0	0	0	1	1	0	1	0	5	0	0	2	6	2	7690	0	0	1	3	4220	0	213	0	1	1
1703102	7171125432	3	1051849	22	1	8	14	0	0	0	0	5	2	0	2	5	4	0	0	0	0	2	0	0	0	0	0	0	0	213	0	1	1
1703102	7171125432	4	1051849	19	2	8	4	0	0	0	0	5	2	0	2	2	2	0	0	0	0	2	0	0	0	0	0	0	0	213	0	1	1
1703102	7171125432	5	1051849	17	2	8	1	0	0	0	0	5	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	213	0	1	1
1703102	7171126780	1	1051849	21	1	1	55	6	15	2	1	1	0	0	1	0	10	0	70	1	1	1	8680	58	17	1	0	4020	30000	194	3100	1	1
1703102	7171126780	2	1051849	22	2	1	51	0	0	0	0	1	1	0	1	0	13	0	0	3	6	1	0	0	0	1	2	0	0	194	0	1	1
1703102	7171126780	3	1051849	30	2	1	17	1	0	0	0	5	2	0	2	6	10	0	0	2	6	1	8680	0	0	6	4	4110	2000	194	0	1	1
1703102	7171126839	1	1051849	30	2	1	55	1	30	1	1	3	0	2100	1	0	9	12000	40	1	1	1	4970	91	46	4	4	4720	17300	162	3200	1	1
1703102	7171126839	2	1051849	36	1	1	37	1	15	1	1	5	10	0	1	0	9	45000	48	1	1	1	2980	70	28	6	0	8140	45000	421	3100	1	1
1703102	7171127302	1	1051849	112	1	2	75	0	0	0	0	2	0	0	1	0	11	0	0	3	6	1	0	0	0	3	0	0	8400	85	0	1	1
1703102	7171128925	1	1051849	23	2	1	36	1	2	1	1	1	0	0	1	0	11	9000	40	1	1	1	6180	70	31	1	2	9120	9000	264	3100	1	1
1703102	7171128925	2	1051849	24	1	8	40	1	35	1	1	1	1	0	1	0	13	35000	65	1	1	2	7290	77	31	1	0	1310	35000	264	2300	1	1
1703102	7171128925	3	1051849	22	1	8	16	0	0	0	0	5	2	0	2	5	6	0	0	3	6	2	0	0	0	6	0	0	0	264	0	1	1
